gpos1,gpos2,mean.r2,nobs,chrom,panel,domain
3.3000000000000003,3.4000000000000004,0.17492716155655003,3144240,II,α&β,arm&center
3.4000000000000004,3.5,0.182417507658341,3486703,II,α&β,arm&center
3.5,3.6,0.18392953059507003,3753970,II,α&β,arm&center
3.6,3.7,0.18449605276737008,3842595,II,α&β,arm&center
3.7,3.8000000000000003,0.1860152179372986,4062810,II,α&β,arm&center
3.8000000000000003,3.9000000000000004,0.18040795293625372,4004851,II,α&β,arm&center
3.9000000000000004,4,0.17513194352896658,3886056,II,α&β,arm&center
4,4.1000000000000005,0.16786354805784492,3534965,II,α&β,arm&center
4.1000000000000005,4.2,0.17159302879952226,3399879,II,α&β,arm&center
4.2,4.3,0.1604781390937631,3366295,II,α&β,arm&center
4.3,4.4,0.164563302953772,3189240,II,α&β,arm&center
4.4,4.5,0.16705070390927113,2949578,II,α&β,arm&center
4.5,4.6000000000000005,0.15901944375286667,2792909,II,α&β,arm&center
4.6000000000000005,4.7,0.15840323335259063,2607339,II,α&β,arm&center
4.7,4.800000000000001,0.15387132981605428,2314921,II,α&β,arm&center
4.800000000000001,4.9,0.14873151352228006,2060174,II,α&β,arm&center
4.9,5,0.1437968845039788,1996632,II,α&β,arm&center
0,0.1,0.37310167740850175,36188924,II,α&β,center
0.1,0.2,0.3305973024057091,28914399,II,α&β,center
0.2,0.30000000000000004,0.307245277240424,24091532,II,α&β,center
0.30000000000000004,0.4,0.28598020265565494,19605160,II,α&β,center
0.4,0.5,0.2633158449287995,14087713,II,α&β,center
0.5,0.6000000000000001,0.26868017180190973,8260295,II,α&β,center
0.6000000000000001,0.7000000000000001,0.2766178235143151,8716435,II,α&β,center
0.7000000000000001,0.8,0.2653306596044092,9046949,II,α&β,center
0.8,0.9,0.25768242780261424,9478068,II,α&β,center
0.9,1,0.25101856768811465,9962771,II,α&β,center
1,1.1,0.23496645731875845,10546890,II,α&β,center
1.1,1.2000000000000002,0.21081846811251295,8859082,II,α&β,center
1.2000000000000002,1.3,0.1951203652137381,7474961,II,α&β,center
1.3,1.4000000000000001,0.1936884580950205,6463120,II,α&β,center
1.4000000000000001,1.5,0.1929466999094791,5501856,II,α&β,center
1.5,1.6,0.200550183781432,4146039,II,α&β,center
1.6,1.7000000000000002,0.21760812514493916,3843005,II,α&β,center
1.7000000000000002,1.8,0.20297124093118438,4708117,II,α&β,center
1.8,1.9000000000000001,0.19594802724786672,5761019,II,α&β,center
1.9000000000000001,2,0.21221323429488298,7573676,II,α&β,center
2,2.1,0.21905350910631183,8574654,II,α&β,center
2.1,2.2,0.20566949650178348,8931495,II,α&β,center
2.2,2.3000000000000003,0.21832308161966968,7842860,II,α&β,center
2.3000000000000003,2.4000000000000004,0.20011433169606707,7245599,II,α&β,center
2.4000000000000004,2.5,0.18923512993824504,5594232,II,α&β,center
2.5,2.6,0.19360615638880263,3773326,II,α&β,center
2.6,2.7,0.19088717375461706,2592910,II,α&β,center
2.7,2.8000000000000003,0.19605347911700619,2255325,II,α&β,center
2.8000000000000003,2.9000000000000004,0.20516918657306238,2453758,II,α&β,center
2.9000000000000004,3,0.20268217966419427,2777734,II,α&β,center
3,3.1,0.19309980003387567,2888890,II,α&β,center
3.1,3.2,0.18073100656587157,2778630,II,α&β,center
3.2,3.3000000000000003,0.17417599161499303,3194708,II,α&β,center
3.3000000000000003,3.4000000000000004,0.1788375422214927,3558042,II,α&β,center
3.4000000000000004,3.5,0.1894281827386644,4007695,II,α&β,center
3.5,3.6,0.19351436651626208,4340632,II,α&β,center
3.6,3.7,0.19339498944435488,4633707,II,α&β,center
3.7,3.8000000000000003,0.19715753834083602,4939212,II,α&β,center
3.8000000000000003,3.9000000000000004,0.1910583505305372,4851287,II,α&β,center
3.9000000000000004,4,0.1851795769803216,4716612,II,α&β,center
4,4.1000000000000005,0.17805341393928883,3926422,II,α&β,center
4.1000000000000005,4.2,0.1851275616981478,3176353,II,α&β,center
4.2,4.3,0.16505990342817442,2558762,II,α&β,center
4.3,4.4,0.16825198124536606,2183545,II,α&β,center
4.4,4.5,0.17997398471289022,1703582,II,α&β,center
4.5,4.6000000000000005,0.1695498722636519,1335885,II,α&β,center
4.6000000000000005,4.7,0.16771480739273706,1259207,II,α&β,center
4.7,4.800000000000001,0.15922065214372522,1335926,II,α&β,center
4.800000000000001,4.9,0.15369323999534837,1331774,II,α&β,center
4.9,5,0.14202764532444317,1263906,II,α&β,center
0,0.1,0.3835397562645349,4550230,II,β,arm
0.1,0.2,0.34183319332493395,1495385,II,β,arm
0.2,0.30000000000000004,0.3436018013820038,1139387,II,β,arm
0.30000000000000004,0.4,0.3418972634169931,747530,II,β,arm
0.4,0.5,0.3264423906041971,795261,II,β,arm
0.5,0.6000000000000001,0.31738233777429875,770685,II,β,arm
0.6000000000000001,0.7000000000000001,0.30523362684851535,733470,II,β,arm
0.7000000000000001,0.8,0.28493200535904883,785753,II,β,arm
0.8,0.9,0.27792419482215036,745666,II,β,arm
0.9,1,0.2668258537976402,783053,II,β,arm
1,1.1,0.2544417120438059,760205,II,β,arm
1.1,1.2000000000000002,0.26352691605478157,613898,II,β,arm
1.2000000000000002,1.3,0.26243020201751205,558037,II,β,arm
1.3,1.4000000000000001,0.2534705919248566,549756,II,β,arm
1.4000000000000001,1.5,0.2466483007719925,530538,II,β,arm
1.5,1.6,0.24898533652936206,484860,II,β,arm
1.6,1.7000000000000002,0.24130844104564841,536294,II,β,arm
1.7000000000000002,1.8,0.23974418267096406,519802,II,β,arm
1.8,1.9000000000000001,0.23057873046657384,523293,II,β,arm
1.9000000000000001,2,0.224329658214934,499028,II,β,arm
2,2.1,0.2188506255249515,469414,II,β,arm
2.1,2.2,0.21878441083378405,518326,II,β,arm
2.2,2.3000000000000003,0.21312876514019122,566242,II,β,arm
2.3000000000000003,2.4000000000000004,0.2084939792318458,542941,II,β,arm
2.4000000000000004,2.5,0.20691765888285402,561327,II,β,arm
2.5,2.6,0.2091621036860742,540130,II,β,arm
2.6,2.7,0.20561082332188013,605803,II,β,arm
2.7,2.8000000000000003,0.20194432253491257,553442,II,β,arm
2.8000000000000003,2.9000000000000004,0.2049638606324811,586765,II,β,arm
2.9000000000000004,3,0.20351115350325227,588650,II,β,arm
3,3.1,0.20018800174353985,566910,II,β,arm
3.1,3.2,0.19599598177024044,589421,II,β,arm
3.2,3.3000000000000003,0.19932208949747118,672001,II,β,arm
3.3000000000000003,3.4000000000000004,0.196256855867956,704494,II,β,arm
3.4000000000000004,3.5,0.19489785212624194,677440,II,β,arm
3.5,3.6,0.17343955407976266,711848,II,β,arm
3.6,3.7,0.1772045244083573,519306,II,β,arm
3.7,3.8000000000000003,0.17192387098953119,498638,II,β,arm
3.8000000000000003,3.9000000000000004,0.1720031623904087,481099,II,β,arm
3.9000000000000004,4,0.16118649744307542,523033,II,β,arm
4,4.1000000000000005,0.147981060171719,529428,II,β,arm
4.1000000000000005,4.2,0.14293463732824827,506731,II,β,arm
4.2,4.3,0.14305731378451728,514647,II,β,arm
4.3,4.4,0.13838700622019806,537398,II,β,arm
4.4,4.5,0.1408771292461083,513902,II,β,arm
4.5,4.6000000000000005,0.1409907066378481,472692,II,β,arm
4.6000000000000005,4.7,0.13056348159617304,440810,II,β,arm
4.7,4.800000000000001,0.12713372180251828,462204,II,β,arm
4.800000000000001,4.9,0.11799830708654001,480207,II,β,arm
4.9,5,0.11607829230702271,455239,II,β,arm
0,0.1,0.54546654996602,18645248,II,β,arm&center
0.1,0.2,0.48249067698275966,14033120,II,β,arm&center
0.2,0.30000000000000004,0.41746519149657857,11750324,II,β,arm&center
0.30000000000000004,0.4,0.35768794518009145,9634134,II,β,arm&center
0.4,0.5,0.2878593638995834,7295810,II,β,arm&center
0.5,0.6000000000000001,0.31605655467329014,4443619,II,β,arm&center
0.6000000000000001,0.7000000000000001,0.33882656715242904,4732074,II,β,arm&center
0.7000000000000001,0.8,0.3270042297032079,4984638,II,β,arm&center
0.8,0.9,0.3344075488351645,5122563,II,β,arm&center
0.9,1,0.3286869542281636,5211882,II,β,arm&center
1,1.1,0.31495847656386405,5544789,II,β,arm&center
1.1,1.2000000000000002,0.29002471373336,4780876,II,β,arm&center
1.2000000000000002,1.3,0.28045345894965484,4170686,II,β,arm&center
1.3,1.4000000000000001,0.2667770936919863,3731387,II,β,arm&center
1.4000000000000001,1.5,0.2619391469204549,3447633,II,β,arm&center
1.5,1.6,0.26695253787218026,2894434,II,β,arm&center
1.6,1.7000000000000002,0.2822150617396028,2758264,II,β,arm&center
1.7000000000000002,1.8,0.2656953609946498,3216831,II,β,arm&center
1.8,1.9000000000000001,0.2743969738954239,3777601,II,β,arm&center
1.9000000000000001,2,0.31126735740906264,4797956,II,β,arm&center
2,2.1,0.32404691657845414,5513356,II,β,arm&center
2.1,2.2,0.31168793675650086,6014722,II,β,arm&center
2.2,2.3000000000000003,0.3187535756234271,5449441,II,β,arm&center
2.3000000000000003,2.4000000000000004,0.2711906604394253,5132573,II,β,arm&center
2.4000000000000004,2.5,0.2459689838320037,4138830,II,β,arm&center
2.5,2.6,0.23147893474354675,3075236,II,β,arm&center
2.6,2.7,0.22397695921070673,2153301,II,β,arm&center
2.7,2.8000000000000003,0.23697128866229203,1982917,II,β,arm&center
2.8000000000000003,2.9000000000000004,0.250363093770824,2116463,II,β,arm&center
2.9000000000000004,3,0.2559629136731229,2318664,II,β,arm&center
3,3.1,0.2375330164229373,2427886,II,β,arm&center
3.1,3.2,0.24410302637922734,2426478,II,β,arm&center
3.2,3.3000000000000003,0.23675796863115453,2657332,II,β,arm&center
3.3000000000000003,3.4000000000000004,0.23530288010449144,2748933,II,β,arm&center
3.4000000000000004,3.5,0.23708761099104994,2930427,II,β,arm&center
3.5,3.6,0.24002898236062734,3100281,II,β,arm&center
3.6,3.7,0.2268707771896567,3081282,II,β,arm&center
3.7,3.8000000000000003,0.21408499687920718,3244046,II,β,arm&center
3.8000000000000003,3.9000000000000004,0.21114216525492704,3251883,II,β,arm&center
3.9000000000000004,4,0.21274569294463022,3165319,II,β,arm&center
4,4.1000000000000005,0.19759524615686197,2831471,II,β,arm&center
4.1000000000000005,4.2,0.20592073412637596,2768269,II,β,arm&center
4.2,4.3,0.19087123661949637,2806303,II,β,arm&center
4.3,4.4,0.19287463153403714,2620237,II,β,arm&center
4.4,4.5,0.19132809617381652,2446644,II,β,arm&center
4.5,4.6000000000000005,0.17803580190128235,2341454,II,β,arm&center
4.6000000000000005,4.7,0.17714509675791407,2155154,II,β,arm&center
4.7,4.800000000000001,0.1730597631344159,1885452,II,β,arm&center
4.800000000000001,4.9,0.17421044117691656,1720081,II,β,arm&center
4.9,5,0.16983329926839624,1688078,II,β,arm&center
0,0.1,0.5619947010319275,27756283,II,β,center
0.1,0.2,0.4891064936039849,21982844,II,β,center
0.2,0.30000000000000004,0.42129419494253145,18418515,II,β,center
0.30000000000000004,0.4,0.3587535296574827,15152108,II,β,center
0.4,0.5,0.2866838632479514,11283692,II,β,center
0.5,0.6000000000000001,0.31721474792333426,6582465,II,β,center
0.6000000000000001,0.7000000000000001,0.3437191264802438,7033826,II,β,center
0.7000000000000001,0.8,0.3322596404144303,7410557,II,β,center
0.8,0.9,0.3404944509756072,7709893,II,β,center
0.9,1,0.3343512669932117,7866355,II,β,center
1,1.1,0.31944634535862454,8395097,II,β,center
1.1,1.2000000000000002,0.29145474303143326,7236452,II,β,center
1.2000000000000002,1.3,0.28094466554167397,6209954,II,β,center
1.3,1.4000000000000001,0.2669649725978665,5492683,II,β,center
1.4000000000000001,1.5,0.26146429929787945,4981543,II,β,center
1.5,1.6,0.26840108567894566,4143868,II,β,center
1.6,1.7000000000000002,0.28710308101058446,3887409,II,β,center
1.7000000000000002,1.8,0.2682339470379957,4633406,II,β,center
1.8,1.9000000000000001,0.27892332215489685,5537369,II,β,center
1.9000000000000001,2,0.31848669261382734,7124254,II,β,center
2,2.1,0.33486886760137263,7912219,II,β,center
2.1,2.2,0.326782069997733,8275668,II,β,center
2.2,2.3000000000000003,0.33999086338883666,7281719,II,β,center
2.3000000000000003,2.4000000000000004,0.2833884020639402,6799159,II,β,center
2.4000000000000004,2.5,0.2537744171663069,5217288,II,β,center
2.5,2.6,0.23857228816976553,3428855,II,β,center
2.6,2.7,0.22597078254669814,2217561,II,β,center
2.7,2.8000000000000003,0.2488144425208873,1975962,II,β,center
2.8000000000000003,2.9000000000000004,0.2684840207746573,2207657,II,β,center
2.9000000000000004,3,0.2717666826749795,2531508,II,β,center
3,3.1,0.24544217287187306,2721789,II,β,center
3.1,3.2,0.25100288591400266,2721061,II,β,center
3.2,3.3000000000000003,0.2379970139823289,3128446,II,β,center
3.3000000000000003,3.4000000000000004,0.23230945307493034,3268072,II,β,center
3.4000000000000004,3.5,0.23338019357982945,3560620,II,β,center
3.5,3.6,0.24463883878276171,3755844,II,β,center
3.6,3.7,0.23067518584519917,3846337,II,β,center
3.7,3.8000000000000003,0.218585688673707,4054493,II,β,center
3.8000000000000003,3.9000000000000004,0.21772016887639276,4052815,II,β,center
3.9000000000000004,4,0.2219125894643623,3940697,II,β,center
4,4.1000000000000005,0.20608771295667977,3186968,II,β,center
4.1000000000000005,4.2,0.22109297458018326,2618227,II,β,center
4.2,4.3,0.19601735818890995,2277919,II,β,center
4.3,4.4,0.19560599386656383,1942552,II,β,center
4.4,4.5,0.20088996611654203,1467530,II,β,center
4.5,4.6000000000000005,0.18880339801895765,1153871,II,β,center
4.6000000000000005,4.7,0.20111337173194938,1086944,II,β,center
4.7,4.800000000000001,0.2004614998100815,1134949,II,β,center
4.800000000000001,4.9,0.20571602224784402,1154134,II,β,center
4.9,5,0.1987475047179191,1094941,II,β,center
0,0.1,0.6435389746045066,1853582,III,α,arm
0.1,0.2,0.6037302663460583,1190546,III,α,arm
0.2,0.30000000000000004,0.5724364334855203,996326,III,α,arm
0.30000000000000004,0.4,0.5193544220145535,907438,III,α,arm
0.4,0.5,0.4931158579792157,783499,III,α,arm
0.5,0.6000000000000001,0.4816684936434995,770664,III,α,arm
0.6000000000000001,0.7000000000000001,0.4647978963193725,761761,III,α,arm
0.7000000000000001,0.8,0.4455768749081394,741068,III,α,arm
0.8,0.9,0.42901651251530437,697957,III,α,arm
0.9,1,0.4074403426472838,726288,III,α,arm
1,1.1,0.3956358337632285,707007,III,α,arm
1.1,1.2000000000000002,0.39309693338150387,710503,III,α,arm
1.2000000000000002,1.3,0.36515010583656765,680651,III,α,arm
1.3,1.4000000000000001,0.33898435693037554,683392,III,α,arm
1.4000000000000001,1.5,0.32526651253997985,654214,III,α,arm
1.5,1.6,0.32484941273851903,572518,III,α,arm
1.6,1.7000000000000002,0.3315459698485275,516897,III,α,arm
1.7000000000000002,1.8,0.32695507903190646,498244,III,α,arm
1.8,1.9000000000000001,0.3149583753600011,494964,III,α,arm
1.9000000000000001,2,0.31807064000237717,480643,III,α,arm
2,2.1,0.2995173226820658,557295,III,α,arm
2.1,2.2,0.29652356282603437,485483,III,α,arm
2.2,2.3000000000000003,0.2844852917270989,492004,III,α,arm
2.3000000000000003,2.4000000000000004,0.28931616464344906,479585,III,α,arm
2.4000000000000004,2.5,0.2994724529211747,467813,III,α,arm
2.5,2.6,0.3164903080346722,533135,III,α,arm
2.6,2.7,0.33047475614756605,574613,III,α,arm
2.7,2.8000000000000003,0.30802626787721055,558022,III,α,arm
2.8000000000000003,2.9000000000000004,0.3027124019063189,573406,III,α,arm
2.9000000000000004,3,0.28317355133049593,568785,III,α,arm
3,3.1,0.275032754489637,512525,III,α,arm
3.1,3.2,0.2835049063889493,486740,III,α,arm
3.2,3.3000000000000003,0.2814113959994518,490346,III,α,arm
3.3000000000000003,3.4000000000000004,0.27169652394486105,535111,III,α,arm
3.4000000000000004,3.5,0.255586701611394,580880,III,α,arm
3.5,3.6,0.2396572316885063,586032,III,α,arm
3.6,3.7,0.22568362092487881,574559,III,α,arm
3.7,3.8000000000000003,0.2225797313984201,539645,III,α,arm
3.8000000000000003,3.9000000000000004,0.21366137649046502,513776,III,α,arm
3.9000000000000004,4,0.22049587874886914,510299,III,α,arm
4,4.1000000000000005,0.22035732011704948,521818,III,α,arm
4.1000000000000005,4.2,0.21306754390319663,512747,III,α,arm
4.2,4.3,0.21791687236494572,543954,III,α,arm
4.3,4.4,0.22433932665127568,523940,III,α,arm
4.4,4.5,0.2132602788269983,510208,III,α,arm
4.5,4.6000000000000005,0.19915859207456466,549752,III,α,arm
4.6000000000000005,4.7,0.1870846547507616,563583,III,α,arm
4.7,4.800000000000001,0.17815774635219334,521309,III,α,arm
4.800000000000001,4.9,0.17607246323238362,528985,III,α,arm
4.9,5,0.1733512526250625,505551,III,α,arm
0,0.1,0.4922171015367278,74404417,III,α,arm&center
0.1,0.2,0.5129232613795367,7571563,III,α,arm&center
0.2,0.30000000000000004,0.5022647596422442,6917558,III,α,arm&center
0.30000000000000004,0.4,0.4792821484432686,8098627,III,α,arm&center
0.4,0.5,0.4698651774869737,7172146,III,α,arm&center
0.5,0.6000000000000001,0.4572306896603563,3344039,III,α,arm&center
0.6000000000000001,0.7000000000000001,0.44571489573242856,2227145,III,α,arm&center
0.7000000000000001,0.8,0.4450619770134392,3201715,III,α,arm&center
0.8,0.9,0.4257615901612307,2203412,III,α,arm&center
0.9,1,0.4058855953224359,1671742,III,α,arm&center
1,1.1,0.35080466564912444,911089,III,α,arm&center
1.1,1.2000000000000002,0.36656965463529706,783852,III,α,arm&center
1.2000000000000002,1.3,0.3741910547127717,929949,III,α,arm&center
1.3,1.4000000000000001,0.3985658827806172,870372,III,α,arm&center
1.4000000000000001,1.5,0.41389406771025644,1227319,III,α,arm&center
1.5,1.6,0.40784552237450106,1228916,III,α,arm&center
1.6,1.7000000000000002,0.41279854285334594,1050841,III,α,arm&center
1.7000000000000002,1.8,0.3897755290920493,1074430,III,α,arm&center
1.8,1.9000000000000001,0.38128047022058414,904194,III,α,arm&center
1.9000000000000001,2,0.3458140831961055,1153641,III,α,arm&center
2,2.1,0.37116861551605407,3034086,III,α,arm&center
2.1,2.2,0.3913274742467183,2333744,III,α,arm&center
2.2,2.3000000000000003,0.3069185868164116,1442535,III,α,arm&center
2.3000000000000003,2.4000000000000004,0.31432424187613184,1806964,III,α,arm&center
2.4000000000000004,2.5,0.3247830711969074,1481326,III,α,arm&center
2.5,2.6,0.32671300912371143,1447407,III,α,arm&center
2.6,2.7,0.36836633257286944,911948,III,α,arm&center
2.7,2.8000000000000003,0.3807039936563957,1166671,III,α,arm&center
2.8000000000000003,2.9000000000000004,0.335638466994788,867377,III,α,arm&center
2.9000000000000004,3,0.33868663440757363,995658,III,α,arm&center
3,3.1,0.3243174992677485,1350372,III,α,arm&center
3.1,3.2,0.31760879058715835,1135750,III,α,arm&center
3.2,3.3000000000000003,0.3197886057047426,969047,III,α,arm&center
3.3000000000000003,3.4000000000000004,0.2908696897427515,1468111,III,α,arm&center
3.4000000000000004,3.5,0.2886248691231885,1495449,III,α,arm&center
3.5,3.6,0.29706641690945995,1555626,III,α,arm&center
3.6,3.7,0.26724030730034426,1419875,III,α,arm&center
3.7,3.8000000000000003,0.27660228347549,1559637,III,α,arm&center
3.8000000000000003,3.9000000000000004,0.27630288937063335,1252920,III,α,arm&center
3.9000000000000004,4,0.3016687874644213,1177650,III,α,arm&center
4,4.1000000000000005,0.23881790810593076,918488,III,α,arm&center
4.1000000000000005,4.2,0.21568051682787343,704358,III,α,arm&center
4.2,4.3,0.21382177673109698,557078,III,α,arm&center
4.3,4.4,0.24476653626316577,858926,III,α,arm&center
4.4,4.5,0.24200085370218508,781762,III,α,arm&center
4.5,4.6000000000000005,0.27200504584378404,910937,III,α,arm&center
4.6000000000000005,4.7,0.28043120664127075,858708,III,α,arm&center
4.7,4.800000000000001,0.28580987065468805,963635,III,α,arm&center
4.800000000000001,4.9,0.2636637135255758,747567,III,α,arm&center
4.9,5,0.23940534490089677,742648,III,α,arm&center
0,0.1,0.49047873678900583,131639978,III,α,center
0.1,0.2,0.5048435871878788,12547719,III,α,center
0.2,0.30000000000000004,0.49643273132451904,11527410,III,α,center
0.30000000000000004,0.4,0.4754867779205209,13677293,III,α,center
0.4,0.5,0.46391455807015897,12052879,III,α,center
0.5,0.6000000000000001,0.44294860475104797,5203104,III,α,center
0.6000000000000001,0.7000000000000001,0.4294800343038835,3246786,III,α,center
0.7000000000000001,0.8,0.43785136377153333,4620195,III,α,center
0.8,0.9,0.25880553403603257,380937,III,α,center
0.9,1,0.24989104052971933,253266,III,α,center
1,1.1,0.23951627171200598,177089,III,α,center
1.1,1.2000000000000002,0.2640610376274066,104342,III,α,center
1.2000000000000002,1.3,0.32298002929887626,60508,III,α,center
1.3,1.4000000000000001,0.29704664205836623,21030,III,α,center
1.4000000000000001,1.5,0.27717347144717697,13371,III,α,center
1.5,1.6,0.5403865283528897,3359,III,α,center
1.6,1.7000000000000002,NA,0,III,α,center
1.7000000000000002,1.8,NA,0,III,α,center
1.8,1.9000000000000001,NA,0,III,α,center
1.9000000000000001,2,NA,0,III,α,center
2,2.1,NA,0,III,α,center
2.1,2.2,NA,0,III,α,center
2.2,2.3000000000000003,NA,0,III,α,center
2.3000000000000003,2.4000000000000004,NA,0,III,α,center
2.4000000000000004,2.5,NA,0,III,α,center
2.5,2.6,NA,0,III,α,center
2.6,2.7,NA,0,III,α,center
2.7,2.8000000000000003,NA,0,III,α,center
2.8000000000000003,2.9000000000000004,NA,0,III,α,center
2.9000000000000004,3,NA,0,III,α,center
3,3.1,NA,0,III,α,center
3.1,3.2,NA,0,III,α,center
3.2,3.3000000000000003,NA,0,III,α,center
3.3000000000000003,3.4000000000000004,NA,0,III,α,center
3.4000000000000004,3.5,NA,0,III,α,center
3.5,3.6,NA,0,III,α,center
3.6,3.7,NA,0,III,α,center
3.7,3.8000000000000003,NA,0,III,α,center
3.8000000000000003,3.9000000000000004,NA,0,III,α,center
3.9000000000000004,4,NA,0,III,α,center
4,4.1000000000000005,NA,0,III,α,center
4.1000000000000005,4.2,NA,0,III,α,center
4.2,4.3,NA,0,III,α,center
4.3,4.4,NA,0,III,α,center
4.4,4.5,NA,0,III,α,center
4.5,4.6000000000000005,NA,0,III,α,center
4.6000000000000005,4.7,NA,0,III,α,center
4.7,4.800000000000001,NA,0,III,α,center
4.800000000000001,4.9,NA,0,III,α,center
4.9,5,NA,0,III,α,center
0,0.1,0.4451365290384154,2375595,III,α&β,arm
0.1,0.2,0.3719407456511652,1699142,III,α&β,arm
0.2,0.30000000000000004,0.3381140549624733,1461648,III,α&β,arm
0.30000000000000004,0.4,0.3181263891536796,1274666,III,α&β,arm
0.4,0.5,0.2947135039077151,1151208,III,α&β,arm
0.5,0.6000000000000001,0.29518886857097504,1122541,III,α&β,arm
0.6000000000000001,0.7000000000000001,0.28376831485438236,1106451,III,α&β,arm
0.7000000000000001,0.8,0.2609952750348823,1106219,III,α&β,arm
0.8,0.9,0.25802814190997,1078701,III,α&β,arm
0.9,1,0.2546643558282112,1088853,III,α&β,arm
1,1.1,0.24774507487322628,1073891,III,α&β,arm
1.1,1.2000000000000002,0.23631709764840053,1061382,III,α&β,arm
1.2000000000000002,1.3,0.2278223820114386,993251,III,α&β,arm
1.3,1.4000000000000001,0.21874995176541148,1000113,III,α&β,arm
1.4000000000000001,1.5,0.21521867969724492,956244,III,α&β,arm
1.5,1.6,0.2175590744145612,883404,III,α&β,arm
1.6,1.7000000000000002,0.2244978224094076,818015,III,α&β,arm
1.7000000000000002,1.8,0.22345586110541588,822647,III,α&β,arm
1.8,1.9000000000000001,0.21169566051672148,817139,III,α&β,arm
1.9000000000000001,2,0.20865594692391626,807133,III,α&β,arm
2,2.1,0.18826160832022804,856782,III,α&β,arm
2.1,2.2,0.17377835260825564,752467,III,α&β,arm
2.2,2.3000000000000003,0.17170890102793496,739267,III,α&β,arm
2.3000000000000003,2.4000000000000004,0.17581604388876662,720871,III,α&β,arm
2.4000000000000004,2.5,0.17740741665625506,707477,III,α&β,arm
2.5,2.6,0.1785381944045004,789754,III,α&β,arm
2.6,2.7,0.18801065755084362,779864,III,α&β,arm
2.7,2.8000000000000003,0.18098630968461596,774219,III,α&β,arm
2.8000000000000003,2.9000000000000004,0.1704342304222874,831974,III,α&β,arm
2.9000000000000004,3,0.15993886979897928,859782,III,α&β,arm
3,3.1,0.15137755527299482,814512,III,α&β,arm
3.1,3.2,0.1435179501640223,801572,III,α&β,arm
3.2,3.3000000000000003,0.1587090416975491,804077,III,α&β,arm
3.3000000000000003,3.4000000000000004,0.16328634240539464,834037,III,α&β,arm
3.4000000000000004,3.5,0.16179763598945893,867285,III,α&β,arm
3.5,3.6,0.15810302321748082,882063,III,α&β,arm
3.6,3.7,0.14355489628395612,866753,III,α&β,arm
3.7,3.8000000000000003,0.14767437191262572,843177,III,α&β,arm
3.8000000000000003,3.9000000000000004,0.14977149132568654,825432,III,α&β,arm
3.9000000000000004,4,0.14547957721200702,802957,III,α&β,arm
4,4.1000000000000005,0.14091613214424684,805641,III,α&β,arm
4.1000000000000005,4.2,0.13003815477310837,796387,III,α&β,arm
4.2,4.3,0.1349667523121169,838419,III,α&β,arm
4.3,4.4,0.13825880232481538,830402,III,α&β,arm
4.4,4.5,0.13776341280462115,819648,III,α&β,arm
4.5,4.6000000000000005,0.13415648240787945,855529,III,α&β,arm
4.6000000000000005,4.7,0.12805931728523234,900243,III,α&β,arm
4.7,4.800000000000001,0.127094325538566,848098,III,α&β,arm
4.800000000000001,4.9,0.12372407782300149,836848,III,α&β,arm
4.9,5,0.12561031678613405,839141,III,α&β,arm
0,0.1,0.32896800206237264,76943735,III,α&β,arm&center
0.1,0.2,0.3208648987489359,7768912,III,α&β,arm&center
0.2,0.30000000000000004,0.2895263713586828,7746673,III,α&β,arm&center
0.30000000000000004,0.4,0.26303131582863165,10739563,III,α&β,arm&center
0.4,0.5,0.26843604835369395,9066719,III,α&β,arm&center
0.5,0.6000000000000001,0.25627523561916216,4908561,III,α&β,arm&center
0.6000000000000001,0.7000000000000001,0.2500075211518522,4327807,III,α&β,arm&center
0.7000000000000001,0.8,0.24745472428776202,4750029,III,α&β,arm&center
0.8,0.9,0.23777770651750954,3508674,III,α&β,arm&center
0.9,1,0.2289916423384849,3320815,III,α&β,arm&center
1,1.1,0.20685502377542986,2191885,III,α&β,arm&center
1.1,1.2000000000000002,0.20784271698651682,1751167,III,α&β,arm&center
1.2000000000000002,1.3,0.22829514344877,1383010,III,α&β,arm&center
1.3,1.4000000000000001,0.21134533046844284,1758655,III,α&β,arm&center
1.4000000000000001,1.5,0.2193261469767114,2043145,III,α&β,arm&center
1.5,1.6,0.2322893016386695,1945081,III,α&β,arm&center
1.6,1.7000000000000002,0.2400109583437247,1682345,III,α&β,arm&center
1.7000000000000002,1.8,0.2333471677312694,1452521,III,α&β,arm&center
1.8,1.9000000000000001,0.2253805521777491,1375674,III,α&β,arm&center
1.9000000000000001,2,0.21329984579321723,2022536,III,α&β,arm&center
2,2.1,0.2226121258020661,4176655,III,α&β,arm&center
2.1,2.2,0.23082621111661036,2984638,III,α&β,arm&center
2.2,2.3000000000000003,0.19708031298478243,2845491,III,α&β,arm&center
2.3000000000000003,2.4000000000000004,0.1943503104905631,3289662,III,α&β,arm&center
2.4000000000000004,2.5,0.1947280066422866,2479296,III,α&β,arm&center
2.5,2.6,0.1811301175205852,2896253,III,α&β,arm&center
2.6,2.7,0.1905303029114323,2030764,III,α&β,arm&center
2.7,2.8000000000000003,0.19281901689905787,2365039,III,α&β,arm&center
2.8000000000000003,2.9000000000000004,0.17878248398608124,2264519,III,α&β,arm&center
2.9000000000000004,3,0.1792554773729723,2475978,III,α&β,arm&center
3,3.1,0.18049305685220693,2283957,III,α&β,arm&center
